sid,symbol,name,c_name,localSymbol,exchange,currency,gateway,secType
920,000920,南方汇通,交通运输,000920,szse,CNY,STOCK,STK
921,000921,海信科龙,家电行业,000921,szse,CNY,STOCK,STK
922,000922,*ST佳电,电器行业,000922,szse,CNY,STOCK,STK
923,000923,河北宣工,机械行业,000923,szse,CNY,STOCK,STK
925,000925,众合科技,机械行业,000925,szse,CNY,STOCK,STK
926,000926,福星股份,房地产,000926,szse,CNY,STOCK,STK
927,000927,一汽夏利,汽车制造,000927,szse,CNY,STOCK,STK
928,000928,中钢国际,建筑建材,000928,szse,CNY,STOCK,STK
929,000929,兰州黄河,酿酒行业,000929,szse,CNY,STOCK,STK
930,000930,中粮生化,食品行业,000930,szse,CNY,STOCK,STK
931,000931,中 关 村,房地产,000931,szse,CNY,STOCK,STK
932,000932,华菱钢铁,钢铁行业,000932,szse,CNY,STOCK,STK
933,000933,*ST神火,煤炭行业,000933,szse,CNY,STOCK,STK
935,000935,四川双马,水泥行业,000935,szse,CNY,STOCK,STK
936,000936,华西股份,化纤行业,000936,szse,CNY,STOCK,STK
937,000937,冀中能源,煤炭行业,000937,szse,CNY,STOCK,STK
938,000938,紫光股份,电子信息,000938,szse,CNY,STOCK,STK
939,000939,凯迪生态,电力行业,000939,szse,CNY,STOCK,STK
948,000948,南天信息,电子信息,000948,szse,CNY,STOCK,STK
949,000949,新乡化纤,化纤行业,000949,szse,CNY,STOCK,STK
950,000950,*ST建峰,农药化肥,000950,szse,CNY,STOCK,STK
951,000951,中国重汽,汽车制造,000951,szse,CNY,STOCK,STK
952,000952,广济药业,生物制药,000952,szse,CNY,STOCK,STK
953,000953,*ST河化,农药化肥,000953,szse,CNY,STOCK,STK
955,000955,欣龙控股,纺织行业,000955,szse,CNY,STOCK,STK
957,000957,中通客车,汽车制造,000957,szse,CNY,STOCK,STK
958,000958,东方能源,电力行业,000958,szse,CNY,STOCK,STK
959,000959,首钢股份,钢铁行业,000959,szse,CNY,STOCK,STK
960,000960,锡业股份,有色金属,000960,szse,CNY,STOCK,STK
961,000961,中南建设,建筑建材,000961,szse,CNY,STOCK,STK
962,000962,*ST东钽,有色金属,000962,szse,CNY,STOCK,STK
963,000963,华东医药,生物制药,000963,szse,CNY,STOCK,STK
965,000965,天保基建,房地产,000965,szse,CNY,STOCK,STK
966,000966,长源电力,电力行业,000966,szse,CNY,STOCK,STK
967,000967,盈峰环境,发电设备,000967,szse,CNY,STOCK,STK
968,000968,*ST煤气,煤炭行业,000968,szse,CNY,STOCK,STK
969,000969,安泰科技,钢铁行业,000969,szse,CNY,STOCK,STK
970,000970,中科三环,电子信息,000970,szse,CNY,STOCK,STK
971,000971,高升控股,纺织行业,000971,szse,CNY,STOCK,STK
972,000972,中基健康,食品行业,000972,szse,CNY,STOCK,STK
973,000973,佛塑科技,塑料制品,000973,szse,CNY,STOCK,STK
976,000976,春晖股份,化纤行业,000976,szse,CNY,STOCK,STK
977,000977,浪潮信息,电子信息,000977,szse,CNY,STOCK,STK
978,000978,桂林旅游,酒店旅游,000978,szse,CNY,STOCK,STK
979,000979,中弘股份,房地产,000979,szse,CNY,STOCK,STK
980,000980,金马股份,仪器仪表,000980,szse,CNY,STOCK,STK
981,000981,银亿股份,房地产,000981,szse,CNY,STOCK,STK
982,000982,中银绒业,纺织行业,000982,szse,CNY,STOCK,STK
983,000983,西山煤电,煤炭行业,000983,szse,CNY,STOCK,STK
985,000985,大庆华科,化工行业,000985,szse,CNY,STOCK,STK
987,000987,越秀金控,商业百货,000987,szse,CNY,STOCK,STK
988,000988,华工科技,仪器仪表,000988,szse,CNY,STOCK,STK
989,000989,九 芝 堂,生物制药,000989,szse,CNY,STOCK,STK
990,000990,诚志股份,化工行业,000990,szse,CNY,STOCK,STK
993,000993,闽东电力,电力行业,000993,szse,CNY,STOCK,STK
995,000995,*ST皇台,酿酒行业,000995,szse,CNY,STOCK,STK
996,000996,中国中期,交通运输,000996,szse,CNY,STOCK,STK
997,000997,新 大 陆,电子信息,000997,szse,CNY,STOCK,STK
998,000998,隆平高科,农林牧渔,000998,szse,CNY,STOCK,STK
999,000999,华润三九,生物制药,000999,szse,CNY,STOCK,STK
1696,001696,宗申动力,摩托车,001696,szse,CNY,STOCK,STK
1896,001896,豫能控股,电力行业,001896,szse,CNY,STOCK,STK
2001,002001,新 和 成,生物制药,002001,szse,CNY,STOCK,STK
2002,002002,鸿达兴业,塑料制品,002002,szse,CNY,STOCK,STK
2003,002003,伟星股份,服装鞋类,002003,szse,CNY,STOCK,STK
2004,002004,华邦健康,农药化肥,002004,szse,CNY,STOCK,STK
2005,002005,德豪润达,家电行业,002005,szse,CNY,STOCK,STK
2006,002006,精功科技,机械行业,002006,szse,CNY,STOCK,STK
2007,002007,华兰生物,生物制药,002007,szse,CNY,STOCK,STK
2008,002008,大族激光,仪器仪表,002008,szse,CNY,STOCK,STK
2009,002009,天奇股份,机械行业,002009,szse,CNY,STOCK,STK
2010,002010,传化智联,化工行业,002010,szse,CNY,STOCK,STK
2011,002011,盾安环境,机械行业,002011,szse,CNY,STOCK,STK
2012,002012,凯恩股份,造纸行业,002012,szse,CNY,STOCK,STK
2013,002013,中航机电,汽车制造,002013,szse,CNY,STOCK,STK
2014,002014,永新股份,化工行业,002014,szse,CNY,STOCK,STK
2015,002015,霞客环保,化纤行业,002015,szse,CNY,STOCK,STK
2016,002016,世荣兆业,房地产,002016,szse,CNY,STOCK,STK
2017,002017,东信和平,电子信息,002017,szse,CNY,STOCK,STK
2018,002018,华信国际,农药化肥,002018,szse,CNY,STOCK,STK
2019,002019,亿帆医药,生物制药,002019,szse,CNY,STOCK,STK
2020,002020,京新药业,生物制药,002020,szse,CNY,STOCK,STK
2021,002021,中捷资源,纺织机械,002021,szse,CNY,STOCK,STK
2022,002022,科华生物,生物制药,002022,szse,CNY,STOCK,STK
2023,002023,海特高新,飞机制造,002023,szse,CNY,STOCK,STK
2024,002024,苏宁云商,商业百货,002024,szse,CNY,STOCK,STK
2025,002025,航天电器,电子器件,002025,szse,CNY,STOCK,STK
2026,002026,山东威达,机械行业,002026,szse,CNY,STOCK,STK
2027,002027,分众传媒,电子信息,002027,szse,CNY,STOCK,STK
2028,002028,思源电气,发电设备,002028,szse,CNY,STOCK,STK
2029,002029,七 匹 狼,服装鞋类,002029,szse,CNY,STOCK,STK
2030,002030,达安基因,生物制药,002030,szse,CNY,STOCK,STK
2031,002031,巨轮智能,汽车制造,002031,szse,CNY,STOCK,STK
2032,002032,苏 泊 尔,家电行业,002032,szse,CNY,STOCK,STK
2033,002033,丽江旅游,酒店旅游,002033,szse,CNY,STOCK,STK
2034,002034,美 欣 达,纺织行业,002034,szse,CNY,STOCK,STK
2035,002035,华帝股份,家电行业,002035,szse,CNY,STOCK,STK
2036,002036,联创电子,服装鞋类,002036,szse,CNY,STOCK,STK
2037,002037,久联发展,化工行业,002037,szse,CNY,STOCK,STK
2038,002038,双鹭药业,生物制药,002038,szse,CNY,STOCK,STK
2039,002039,黔源电力,电力行业,002039,szse,CNY,STOCK,STK
2040,002040,南 京 港,交通运输,002040,szse,CNY,STOCK,STK
2041,002041,登海种业,农林牧渔,002041,szse,CNY,STOCK,STK
2042,002042,华孚色纺,纺织行业,002042,szse,CNY,STOCK,STK
2043,002043,兔 宝 宝,建筑建材,002043,szse,CNY,STOCK,STK
2044,002044,美年健康,服装鞋类,002044,szse,CNY,STOCK,STK
2045,002045,国光电器,电子器件,002045,szse,CNY,STOCK,STK
2046,002046,轴研科技,机械行业,002046,szse,CNY,STOCK,STK
2047,002047,宝鹰股份,建筑建材,002047,szse,CNY,STOCK,STK
2048,002048,宁波华翔,汽车制造,002048,szse,CNY,STOCK,STK
2049,002049,紫光国芯,电子器件,002049,szse,CNY,STOCK,STK
2050,002050,三花智控,机械行业,002050,szse,CNY,STOCK,STK
2051,002051,中工国际,建筑建材,002051,szse,CNY,STOCK,STK
2052,002052,同洲电子,电子信息,002052,szse,CNY,STOCK,STK
2053,002053,云南能投,化工行业,002053,szse,CNY,STOCK,STK
2054,002054,德美化工,化工行业,002054,szse,CNY,STOCK,STK
2055,002055,得润电子,电子器件,002055,szse,CNY,STOCK,STK
2056,002056,横店东磁,电子器件,002056,szse,CNY,STOCK,STK
2057,002057,中钢天源,电子器件,002057,szse,CNY,STOCK,STK
2058,002058,威 尔 泰,仪器仪表,002058,szse,CNY,STOCK,STK
2059,002059,云南旅游,酒店旅游,002059,szse,CNY,STOCK,STK
2060,002060,粤 水 电,建筑建材,002060,szse,CNY,STOCK,STK
2061,002061,江山化工,化工行业,002061,szse,CNY,STOCK,STK
2062,002062,宏润建设,建筑建材,002062,szse,CNY,STOCK,STK
2063,002063,远光软件,电子信息,002063,szse,CNY,STOCK,STK
2064,002064,华峰氨纶,化纤行业,002064,szse,CNY,STOCK,STK
2065,002065,东华软件,电子信息,002065,szse,CNY,STOCK,STK
2066,002066,瑞泰科技,建筑建材,002066,szse,CNY,STOCK,STK
2067,002067,景兴纸业,造纸行业,002067,szse,CNY,STOCK,STK
2068,002068,黑猫股份,化工行业,002068,szse,CNY,STOCK,STK
2069,002069,*ST獐岛,农林牧渔,002069,szse,CNY,STOCK,STK
2070,002070,众和股份,纺织行业,002070,szse,CNY,STOCK,STK
2071,002071,长城影视,传媒娱乐,002071,szse,CNY,STOCK,STK
2072,002072,凯瑞德,纺织行业,002072,szse,CNY,STOCK,STK
2073,002073,软控股份,电子信息,002073,szse,CNY,STOCK,STK
2074,002074,国轩高科,发电设备,002074,szse,CNY,STOCK,STK
2075,002075,沙钢股份,钢铁行业,002075,szse,CNY,STOCK,STK
2076,002076,雪 莱 特,家电行业,002076,szse,CNY,STOCK,STK
2077,002077,大港股份,房地产,002077,szse,CNY,STOCK,STK
2078,002078,太阳纸业,造纸行业,002078,szse,CNY,STOCK,STK
2079,002079,苏州固锝,电子器件,002079,szse,CNY,STOCK,STK
2080,002080,中材科技,化纤行业,002080,szse,CNY,STOCK,STK
2081,002081,金 螳 螂,建筑建材,002081,szse,CNY,STOCK,STK
2082,002082,栋梁新材,有色金属,002082,szse,CNY,STOCK,STK
2083,002083,孚日股份,纺织行业,002083,szse,CNY,STOCK,STK
2084,002084,海鸥卫浴,家具行业,002084,szse,CNY,STOCK,STK
2085,002085,万丰奥威,汽车制造,002085,szse,CNY,STOCK,STK
2086,002086,东方海洋,农林牧渔,002086,szse,CNY,STOCK,STK
2087,002087,新野纺织,纺织行业,002087,szse,CNY,STOCK,STK
2088,002088,鲁阳节能,其它行业,002088,szse,CNY,STOCK,STK
2089,002089,新 海 宜,电子信息,002089,szse,CNY,STOCK,STK
2090,002090,金智科技,电子信息,002090,szse,CNY,STOCK,STK
2091,002091,江苏国泰,物资外贸,002091,szse,CNY,STOCK,STK
2092,002092,中泰化学,化工行业,002092,szse,CNY,STOCK,STK
2093,002093,国脉科技,电子信息,002093,szse,CNY,STOCK,STK
2094,002094,青岛金王,化工行业,002094,szse,CNY,STOCK,STK
2095,002095,生 意 宝,电子信息,002095,szse,CNY,STOCK,STK
2096,002096,南岭民爆,化工行业,002096,szse,CNY,STOCK,STK
2097,002097,山河智能,机械行业,002097,szse,CNY,STOCK,STK
2098,002098,浔兴股份,服装鞋类,002098,szse,CNY,STOCK,STK
2099,002099,海翔药业,生物制药,002099,szse,CNY,STOCK,STK
2100,002100,天康生物,农林牧渔,002100,szse,CNY,STOCK,STK
2101,002101,广东鸿图,机械行业,002101,szse,CNY,STOCK,STK
2102,002102,冠福股份,陶瓷行业,002102,szse,CNY,STOCK,STK
2104,002104,恒宝股份,电子器件,002104,szse,CNY,STOCK,STK
2106,002106,莱宝高科,电子器件,002106,szse,CNY,STOCK,STK
2107,002107,沃华医药,生物制药,002107,szse,CNY,STOCK,STK
2108,002108,沧州明珠,塑料制品,002108,szse,CNY,STOCK,STK
2109,002109,*ST兴化,化工行业,002109,szse,CNY,STOCK,STK
2110,002110,三钢闽光,钢铁行业,002110,szse,CNY,STOCK,STK
2111,002111,威海广泰,飞机制造,002111,szse,CNY,STOCK,STK
2112,002112,三变科技,发电设备,002112,szse,CNY,STOCK,STK
2113,002113,天润数娱,农药化肥,002113,szse,CNY,STOCK,STK
2114,002114,罗平锌电,有色金属,002114,szse,CNY,STOCK,STK
2115,002115,三维通信,电子信息,002115,szse,CNY,STOCK,STK
2116,002116,中国海诚,建筑建材,002116,szse,CNY,STOCK,STK
2117,002117,东港股份,印刷包装,002117,szse,CNY,STOCK,STK
2118,002118,紫鑫药业,生物制药,002118,szse,CNY,STOCK,STK
2119,002119,康强电子,电子器件,002119,szse,CNY,STOCK,STK
2120,002120,韵达股份,家具行业,002120,szse,CNY,STOCK,STK
2121,002121,科陆电子,仪器仪表,002121,szse,CNY,STOCK,STK
2122,002122,天马股份,机械行业,002122,szse,CNY,STOCK,STK
2123,002123,梦网荣信,发电设备,002123,szse,CNY,STOCK,STK
2124,002124,天邦股份,农林牧渔,002124,szse,CNY,STOCK,STK
2125,002125,湘潭电化,化工行业,002125,szse,CNY,STOCK,STK
2126,002126,银轮股份,汽车制造,002126,szse,CNY,STOCK,STK
2127,002127,南极电商,纺织行业,002127,szse,CNY,STOCK,STK
2128,002128,露天煤业,煤炭行业,002128,szse,CNY,STOCK,STK
2129,002129,中环股份,电子器件,002129,szse,CNY,STOCK,STK
2130,002130,沃尔核材,发电设备,002130,szse,CNY,STOCK,STK
2131,002131,利欧股份,机械行业,002131,szse,CNY,STOCK,STK
2132,002132,恒星科技,钢铁行业,002132,szse,CNY,STOCK,STK
2133,002133,广宇集团,房地产,002133,szse,CNY,STOCK,STK
2134,002134,天津普林,电子器件,002134,szse,CNY,STOCK,STK
2135,002135,东南网架,建筑建材,002135,szse,CNY,STOCK,STK
2136,002136,安 纳 达,化工行业,002136,szse,CNY,STOCK,STK
2137,002137,麦达数字,电子器件,002137,szse,CNY,STOCK,STK
2138,002138,顺络电子,电子器件,002138,szse,CNY,STOCK,STK
2139,002139,拓邦股份,电子器件,002139,szse,CNY,STOCK,STK
2140,002140,东华科技,建筑建材,002140,szse,CNY,STOCK,STK
2141,002141,贤丰控股,电子器件,002141,szse,CNY,STOCK,STK
2142,002142,宁波银行,金融行业,002142,szse,CNY,STOCK,STK
2143,002143,印纪传媒,传媒娱乐,002143,szse,CNY,STOCK,STK
2144,002144,宏达高科,纺织行业,002144,szse,CNY,STOCK,STK
2145,002145,中核钛白,化工行业,002145,szse,CNY,STOCK,STK
2146,002146,荣盛发展,房地产,002146,szse,CNY,STOCK,STK
2147,002147,新光圆成,机械行业,002147,szse,CNY,STOCK,STK
2148,002148,北纬通信,电子信息,002148,szse,CNY,STOCK,STK
2149,002149,西部材料,有色金属,002149,szse,CNY,STOCK,STK
2150,002150,通润装备,机械行业,002150,szse,CNY,STOCK,STK
2151,002151,北斗星通,电子信息,002151,szse,CNY,STOCK,STK
2152,002152,广电运通,电子信息,002152,szse,CNY,STOCK,STK
2153,002153,石基信息,电子信息,002153,szse,CNY,STOCK,STK
2154,002154,报 喜 鸟,服装鞋类,002154,szse,CNY,STOCK,STK
2155,002155,湖南黄金,有色金属,002155,szse,CNY,STOCK,STK
2156,002156,通富微电,电子器件,002156,szse,CNY,STOCK,STK
2157,002157,正邦科技,农林牧渔,002157,szse,CNY,STOCK,STK
2158,002158,汉钟精机,机械行业,002158,szse,CNY,STOCK,STK
2159,002159,三特索道,酒店旅游,002159,szse,CNY,STOCK,STK
2160,002160,常铝股份,有色金属,002160,szse,CNY,STOCK,STK
2161,002161,远 望 谷,电子信息,002161,szse,CNY,STOCK,STK
2162,002162,悦心健康,陶瓷行业,002162,szse,CNY,STOCK,STK
2163,002163,中航三鑫,建筑建材,002163,szse,CNY,STOCK,STK
2164,002164,宁波东力,电器行业,002164,szse,CNY,STOCK,STK
2165,002165,红 宝 丽,化工行业,002165,szse,CNY,STOCK,STK
2166,002166,莱茵生物,生物制药,002166,szse,CNY,STOCK,STK
2167,002167,东方锆业,有色金属,002167,szse,CNY,STOCK,STK
2168,002168,深圳惠程,发电设备,002168,szse,CNY,STOCK,STK
2169,002169,智光电气,发电设备,002169,szse,CNY,STOCK,STK
2170,002170,芭田股份,农药化肥,002170,szse,CNY,STOCK,STK
2171,002171,楚江新材,有色金属,002171,szse,CNY,STOCK,STK
2172,002172,澳洋科技,化纤行业,002172,szse,CNY,STOCK,STK
2173,002173,*ST创疗,农林牧渔,002173,szse,CNY,STOCK,STK
2174,002174,游族网络,电子信息,002174,szse,CNY,STOCK,STK
2175,002175,东方网络,仪器仪表,002175,szse,CNY,STOCK,STK
2176,002176,江特电机,电器行业,002176,szse,CNY,STOCK,STK
2177,002177,御银股份,电子信息,002177,szse,CNY,STOCK,STK
2178,002178,延华智能,建筑建材,002178,szse,CNY,STOCK,STK
2179,002179,中航光电,电子器件,002179,szse,CNY,STOCK,STK
2180,002180,艾派克,电子信息,002180,szse,CNY,STOCK,STK
2181,002181,粤 传 媒,传媒娱乐,002181,szse,CNY,STOCK,STK
2182,002182,云海金属,有色金属,002182,szse,CNY,STOCK,STK
2183,002183,怡 亚 通,交通运输,002183,szse,CNY,STOCK,STK
2184,002184,海得控制,电子信息,002184,szse,CNY,STOCK,STK
2185,002185,华天科技,电子器件,002185,szse,CNY,STOCK,STK
2186,002186,全 聚 德,酒店旅游,002186,szse,CNY,STOCK,STK
2187,002187,广百股份,商业百货,002187,szse,CNY,STOCK,STK
2188,002188,巴士在线,电子器件,002188,szse,CNY,STOCK,STK
2189,002189,利达光电,电子器件,002189,szse,CNY,STOCK,STK
2190,002190,成飞集成,汽车制造,002190,szse,CNY,STOCK,STK
2191,002191,劲嘉股份,印刷包装,002191,szse,CNY,STOCK,STK
2192,002192,融捷股份,化工行业,002192,szse,CNY,STOCK,STK
2193,002193,山东如意,纺织行业,002193,szse,CNY,STOCK,STK
2194,002194,武汉凡谷,电子信息,002194,szse,CNY,STOCK,STK
2195,002195,二三四五,电子信息,002195,szse,CNY,STOCK,STK
2196,002196,方正电机,纺织机械,002196,szse,CNY,STOCK,STK
2197,002197,证通电子,仪器仪表,002197,szse,CNY,STOCK,STK
2198,002198,嘉应制药,生物制药,002198,szse,CNY,STOCK,STK
2199,002199,东晶电子,电子器件,002199,szse,CNY,STOCK,STK
2200,002200,云投生态,环保行业,002200,szse,CNY,STOCK,STK
2201,002201,九鼎新材,化工行业,002201,szse,CNY,STOCK,STK
2202,002202,金风科技,发电设备,002202,szse,CNY,STOCK,STK
2203,002203,海亮股份,有色金属,002203,szse,CNY,STOCK,STK
2204,002204,大连重工,机械行业,002204,szse,CNY,STOCK,STK
2205,002205,国统股份,建筑建材,002205,szse,CNY,STOCK,STK
2206,002206,海 利 得,化纤行业,002206,szse,CNY,STOCK,STK
2207,002207,准油股份,石油行业,002207,szse,CNY,STOCK,STK
2208,002208,合肥城建,房地产,002208,szse,CNY,STOCK,STK
2209,002209,达 意 隆,机械行业,002209,szse,CNY,STOCK,STK
2210,002210,飞马国际,交通运输,002210,szse,CNY,STOCK,STK
2211,002211,宏达新材,化工行业,002211,szse,CNY,STOCK,STK
2212,002212,南洋股份,发电设备,002212,szse,CNY,STOCK,STK
2213,002213,特 尔 佳,汽车制造,002213,szse,CNY,STOCK,STK
2214,002214,大立科技,仪器仪表,002214,szse,CNY,STOCK,STK
2215,002215,诺 普 信,农药化肥,002215,szse,CNY,STOCK,STK
2216,002216,三全食品,食品行业,002216,szse,CNY,STOCK,STK
2217,002217,合力泰,化工行业,002217,szse,CNY,STOCK,STK
2218,002218,拓日新能,电子器件,002218,szse,CNY,STOCK,STK
2219,002219,恒康医疗,生物制药,002219,szse,CNY,STOCK,STK
2220,002220,天宝股份,食品行业,002220,szse,CNY,STOCK,STK
2221,002221,东华能源,石油行业,002221,szse,CNY,STOCK,STK
2222,002222,福晶科技,电子器件,002222,szse,CNY,STOCK,STK
2223,002223,鱼跃医疗,医疗器械,002223,szse,CNY,STOCK,STK
2224,002224,三 力 士,化工行业,002224,szse,CNY,STOCK,STK
2225,002225,濮耐股份,建筑建材,002225,szse,CNY,STOCK,STK
2226,002226,江南化工,化工行业,002226,szse,CNY,STOCK,STK
2227,002227,奥 特 迅,发电设备,002227,szse,CNY,STOCK,STK
2228,002228,合兴包装,印刷包装,002228,szse,CNY,STOCK,STK
2229,002229,鸿博股份,印刷包装,002229,szse,CNY,STOCK,STK
2230,002230,科大讯飞,电子信息,002230,szse,CNY,STOCK,STK
2231,002231,奥维通信,电子信息,002231,szse,CNY,STOCK,STK
2232,002232,启明信息,电子信息,002232,szse,CNY,STOCK,STK
2233,002233,塔牌集团,水泥行业,002233,szse,CNY,STOCK,STK
2234,002234,民和股份,农林牧渔,002234,szse,CNY,STOCK,STK
2235,002235,安妮股份,造纸行业,002235,szse,CNY,STOCK,STK
2236,002236,大华股份,仪器仪表,002236,szse,CNY,STOCK,STK
2237,002237,恒邦股份,有色金属,002237,szse,CNY,STOCK,STK
2238,002238,天威视讯,传媒娱乐,002238,szse,CNY,STOCK,STK
2239,002239,奥特佳,服装鞋类,002239,szse,CNY,STOCK,STK
2240,002240,威华股份,家具行业,002240,szse,CNY,STOCK,STK
2241,002241,歌尔股份,电子器件,002241,szse,CNY,STOCK,STK
2242,002242,九阳股份,家电行业,002242,szse,CNY,STOCK,STK
2243,002243,通产丽星,塑料制品,002243,szse,CNY,STOCK,STK
2244,002244,滨江集团,房地产,002244,szse,CNY,STOCK,STK
2245,002245,澳洋顺昌,交通运输,002245,szse,CNY,STOCK,STK
2246,002246,北化股份,化工行业,002246,szse,CNY,STOCK,STK
2247,002247,帝龙文化,建筑建材,002247,szse,CNY,STOCK,STK
2248,002248,华东数控,机械行业,002248,szse,CNY,STOCK,STK
2249,002249,大洋电机,电器行业,002249,szse,CNY,STOCK,STK
2250,002250,联化科技,化工行业,002250,szse,CNY,STOCK,STK
2251,002251,步 步 高,商业百货,002251,szse,CNY,STOCK,STK
2252,002252,上海莱士,生物制药,002252,szse,CNY,STOCK,STK
2253,002253,川大智胜,电子信息,002253,szse,CNY,STOCK,STK
2254,002254,泰和新材,化纤行业,002254,szse,CNY,STOCK,STK
2255,002255,海陆重工,机械行业,002255,szse,CNY,STOCK,STK
2256,002256,兆新股份,化工行业,002256,szse,CNY,STOCK,STK
2258,002258,利尔化学,农药化肥,002258,szse,CNY,STOCK,STK
